videoId,author,text,publishedAt,likeCount,search_keyword,video_title,labelling
C5TqR8OfoQk,@radiaditya633,"KDM itu bicara soal kemajuan masyarakat nya. Agar kualitas hidup masyarakatnya lebih baik, bukan menjadi masyarakat penerima bansos lagi. KDM hanya memberikan salah satu solusi untuk masyarakat agar kualitas hidupnya membaik. Tinggal masyarakatnya aja yang mikir, Mau jadi penerima bansos terus menerus atau mau hidupnya lebih baik? Kebanyakan yang terjadi di lapangan para orangtua itu tidak bertanggung jawab atas kebutuhan anak mrka. Beliau ingin para orangtua itu lebih bertanggung jawab atas anak2 mrka. Mrka hidup saja menjadi penerima bansos, terus melahirkan anak yang nantinya menjadi penerima bansos  lagi, ini menjadi  lingkaran kemiskinan yang tidak ada ujungnya.",2025-05-08T02:06:00Z,1,vasektomi bansos,Dedi Mulyadi Meluruskan Perihal Vasektomi jadi Syarat Dapat Bansos | AKIM tvOne,1
guL60yu8H5I,@PESANTRENINDONESIA_KAJIANKITAB,Ust Muiz Ali Alumni Ponpes Sidogiri,2025-05-04T02:17:22Z,4,vasektomi bansos,"Vasektomi Jadi Syarat Dapat Bansos, MUI: HARAM! - [Primetime News]",2
kdntbrfFoXI,@johanyulizar7610,"indonesia emang sudah perlu aturan pembatasan bikin anak, udah byk yg miskin malah bkin anak terus,
gw kasian sama anaknya tar,
coba bayangin dia lahir d keluarga miskin, pasti dia dikorbankan buat nanti dia cari uang untuk orang tuanya

COBA DONK HAM BALIK MINDSET NYA, U TEGA BANYAKNYA ANAK TERLANTAR TAR ???",2025-05-09T06:51:51Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
kdntbrfFoXI,@SalmanZahra-qj6pp,HAM .a,2025-05-08T03:04:54Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,2
3BqXnt1hWX8,@jonitornado9921,Nggak di kebiri sekalian pak,2025-05-03T13:52:42Z,0,bansos syarat vasektomi,Dedi Mulyadi Usulkan Vasektomi Jadi Syarat Penerima Bansos - [Primetime News],3
2KQbCxFT3Qo,@saungaglo2575,Maka ya pak dedi sengaja di lempar dulu maka gimana reaksinya,2025-05-02T13:20:00Z,0,kritik vasektomi bansos,"Kritik Rencana Dedi Mulyadi Jadikan Vasektomi Syarat Terima Bansos,Komnas HAM: Langgar Hak Privasi",2
kdntbrfFoXI,@nasriadiadi4361,Komnas ham aku setuju di bubarkan.,2025-05-08T13:44:05Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
vOAEsi2PJew,@ranoidris955,"Positive.... Itu kebijakan positive untuk menekan Jumlah peduduk  jawa barat yg Terlalu besar.... 
Lagian IDIOMS yang mengatakan :
BANYAK ANAK BANYAK REJEKI... tidak Berlaku lagi untuk Keadaan Dan kehidupan saat ini.....",2025-05-01T20:58:09Z,0,vasektomi bansos,"KB Pria Syarat Penerima Bansos, BKKBN: Kita Terus Edukasi, Vasektomi Tak Mengubah &#39;Keperkasaan&#39; Pria",1
FeYAg-udUWI,@Z.AlfianA_23,"Ini nggak manusiawi, gblk",2025-05-01T23:16:54Z,0,bansos syarat vasektomi,Dedi Mulyadi Usul Vasektomi Suami Jadi Syarat Terima Bansos di Jabar | Liputan 6,3
kdntbrfFoXI,@armandmnn2180,"Ketika ahlinya datang,,,
,kumaha mun aing nyerenteng,saha nu rek nahan🤭",2025-05-07T22:50:08Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,2
01VzjUUJjkk,@abdul7794,Yg kontra berarti mental bansos😅,2025-05-03T06:48:06Z,0,vasektomi dedi mulyadi,"Tanggapi Rencana KB Vasektomi Dedi Mulyadi, MUI: Haram | Kabar Petang tvOne",1
xEKAVRwwWIk,@complexitydisorder1276,"Yang mau menikah, tambah beban buat mikir lagi. Ntar disuruh vasektomi 😂😂. Akhirnya tambah turun angka pernikahan, tapi yg aneh angka kelahiran naik, eh ternyata banyak kohabitasi😂😂😂😂",2025-05-04T18:03:02Z,0,vasektomi dedi mulyadi,Respons Warga Soal Ide Dedi Mulyadi Jadikan Vasektomi Syarat Bansos | AKIM tvOne,2
MX3EsyJNIAU,@NacinSairi,"Saya sangat suka dengan kdm semua gagasannya dan kebaikan hati nya patut jadi contoh buat kita semua contoh pemimpin yang baik, tapi untuk kali ini tentang bansos dan pasek Tomi MasyaAllah kdm tolong berfikir ulang jangan sampai semua yang sudah baik akan menjadi buruk saya suka dengan kdm  orang hebat tapi untuk pasek Tomi tolong pikir kembali terimakasih",2025-05-06T15:30:55Z,0,vasektomi dedi mulyadi,Komentar Masyarakat Soal Pernyataan Dedi Mulyadi Usulkan Vasektomi Jadi Syarat Bansos [Newsline],1
0sDqLamPQYQ,@chupatkai7926,wkwkwkk berubah ubah,2025-05-07T03:52:46Z,0,politik bansos vasektomi,"Usai Gaduh, Dedi Mulyadi Klarifikasi Penerima Bansos Tak Harus Vasektomi",2
MX3EsyJNIAU,@maderaatation,"Tp persis program komunis cina, gak usah bikin susah umat Islam dan rakyat kecil, bnyak umat Islam gak setuju gak sesuai kaidah 😮",2025-05-01T12:06:24Z,6,vasektomi dedi mulyadi,Komentar Masyarakat Soal Pernyataan Dedi Mulyadi Usulkan Vasektomi Jadi Syarat Bansos [Newsline],2
kdntbrfFoXI,@Orangbiasa_agi,"Haha kalau bansos nya tepat sasaran sejak awal dan gak di tumpangi politik, gak ada pembicaraan soal vasektomi ini untuk syarat bansos.",2025-05-07T22:04:05Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,3
kdntbrfFoXI,@kimaki-r4t,Team yang skip OMONGAN Anis Hidayah,2025-05-08T05:00:50Z,1,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,2
guL60yu8H5I,@matahari6150,sami'na wa atho'na,2025-05-03T12:55:11Z,1,vasektomi bansos,"Vasektomi Jadi Syarat Dapat Bansos, MUI: HARAM! - [Primetime News]",2
uVfeG1yLMHs,@muhammadfahd8488,"Saya apresasi tidka pak dedi
Tapi dihal ini ngaco
Pak dedi itu bidangnya di politik 
Tapi dihal ini ....
Pak dedi harus ikuti aturan agama yg mengaharamakn bab ini....",2025-05-04T12:03:34Z,0,vasektomi jawa barat,"[HEADLINE NEWS, 04/05] Vasektomi Dianggap Haram Oleh MUI Jabar, Ini Tanggapan Gubernur Jabar",3
SCYRHwcEdM0,@wenz_sebastio164,"Ono ono apapun kebijakan kdm , lu selalu sentimen 😂",2025-05-08T06:21:09Z,0,vasektomi bansos,"[FULL] Vasektomi Untuk Bansos, Solusi Atau Kontroversi? | HOTROOM",2
kdntbrfFoXI,@HakimHkm-p2t,"Kalau boleh usul vasektomi jangan jadi persyaratan bansos , tapi negara akan bayar bagi yg mau vasektomi jadi bansos dapat tambah bayaran vasektomi",2025-05-10T08:28:58Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,2
kdntbrfFoXI,@jwproject4935,Ham menghambat kemajuan Negara,2025-05-09T09:42:15Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
C5TqR8OfoQk,@gamingant5400,"Jgn mundur kang dedi,memang harus begitu",2025-05-07T01:28:09Z,1,vasektomi bansos,Dedi Mulyadi Meluruskan Perihal Vasektomi jadi Syarat Dapat Bansos | AKIM tvOne,1
kdntbrfFoXI,@mzh25378,Org kaya akan makin kaya jika bnyk org miskin,2025-05-07T23:27:01Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,2
MX3EsyJNIAU,@CapungPetualang,"Lah bansos jga dari rakyat kok emng dari uang pejabat,bahkan pejabat aja yg gaji rakyat",2025-05-01T10:11:46Z,7,vasektomi dedi mulyadi,Komentar Masyarakat Soal Pernyataan Dedi Mulyadi Usulkan Vasektomi Jadi Syarat Bansos [Newsline],3
kdntbrfFoXI,@TukinemTukinem-j7n,Itukan baru wacana Gubernur.. Belum dilakukan artinya belum jadi kebijakan gubernur jawa barat.. Kalau gak setuju ya mungkin bisa dibatalkan.,2025-05-08T12:00:15Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,2
kdntbrfFoXI,@candlelight305,Kaya saya orang awam nih..  mungkin maksud nya ingin memgurangi beban Dari orang ² yg berkemampuan ekonomi rendah. Untuk lebih  sadar diri ... JANGAN bikin Anak mulu kalau tidak mampu memberi penghidupan yang layak PADA keturunan nya.  Lain gan di Bilang nya KB Kan gak harus juga vasectomy bisa pk kondom dll.  EMANG GAK MIRIS YA LIAT HIDUP SATU RUANGAN KECIL DIISI BANYAK ORANG?? KALAUPUN MAU PEDULI JANGAN HANYA KONENTAR ! TAPI KURANGIN BEBAN MEREKA ! DAN RASAKAN ! KALIAN KASIH BANTUAN TERUS MENERUS SEMENTARA YG DIBANTU NAMBAH ANAK DAN NAMBAH BEBAN BANTUAN KALIAN. DARI NIAT BAIK PASTI ADA NGOMEL ² NYA,2025-05-10T02:51:22Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
tJ3hzgn6pVw,@SopirAngkot-d1k,"Harusnya pihak MUI menjelaskan soal vasektomi nya lengkap, tidak hanya bicara tentang satu versi saja, dan harusnya biar umat Islam makin pintar, penjelasannya harus mendalam. Minimal memaparkan bahwa:

1. Dari jaman dahulu, vasektomi sebagai bagian dari metode KB secara umum yakni untuk membatasi jumlah anak ada yg mengharamkan dan ada ulama yg menghalalkan. Jadi karena sama2 fatwa ulama, maka pendapat yg menghalalkan mau pun yg mengharamkan sama2 punya dasar keislaman yg dapat dipertanggung jawabkan. Tak semua ulama ikut barisan MUI.

2. Selain itu, harusnya dijelaskan juga, bahwa metode KB untuk perempuan pun baik yg setara dengan vasektomi yakni tubektomi, maupun yg pil pun, ada yg mengharamkan dan ada pula yg memfatwakan halal. Dan harusnya disampaikan ke umat Islam bahwa kedua fatwa yg berbeda ini sama2 punya landasan keislaman yg kuat juga, bukan cuma yg versi MUI.

3. Selain itu harusnya ada dokter yg mendampingi / turut menjelaskan soal vasektomi, karena di jaman sekarang, sudah ada vasektomi yg reversible (bisa disambung ulang). Artinya sudah ada metode vasektomi yg tidak permanen. Dan ini penting dijelaskan ke publik, mengingat rata2 alasan yg mengharamkan vasektomi itu dasarnya adalah kerusakan permanen.

4. Dengan begitu, MUI bukan cuma sekedar menjelaskan posisi teologis MUI sendiri saja, tapi sekaligus mengedukasi publik, bahwa dalam Islam itu perbedaan pendapat/ fatwa ulama adalah hal yg biasa saja. Jika di wilayah formulasi akidah, antar ulama bisa punya formulasi yg berbeda-beda, apalagi kalo cuma fatwa soal vasektomi.

5. Contoh dari MUI Malaysia cukup komprehensif dalam fatwa mereka soal vasektomi, baik fatwa atas tindakan vasektomi cuma sekedar supaya steril, maupun fatwa atas vasektomi yg dilakukan untuk kepentingan kesehatan, konteks untuk kepentingan kesejahteraan keluarga, untuk membatasi jumlah anak karena alasan yg diijinkan agama, dan konteks alasan yg bersifat personal. Malaysia hanya mengharamkan secara mutlak kalo vasektomi nya hanya sekedar pengen steril (tak mau punya anak). Seperti ringkasan di bawah ini:

""The 28th Malaysian Islamic Religious Council Fatwa Committee Muzakarah on 29 February 1991 discussed the Norplant Suspension System in the National Family Planning Program. Muzakarah has decided that this Norplant Suspension System is permissible. The use of this system shall be subject to the Decision of the 12th Muzakarah on 20th January 1977 which decides the ruling on Family Planning as follows:

1. Sterilization of a man and a woman is prohibited.
2. Prevention of birth or limiting the number of children is prohibited unless there is a reason permitted by syarak for an individual.
3. Family planning from the aspect of health, education and well-being of family through the methods not included in (1) and (2) is permissible.""

6. Apalagi KDM sudah jelas membedakan antara vasektomi yg diupayakan oleh Beliau (yakni untuk orang tua yg sudah beranak banyak sekaligus miskin), dengan vasektomi dalam fatwa MUI yg mengharamkan dengan alasan operasi pemandulan (sterilisasi) itu bertentangan dengan sunatullah karena membuat si pria jadi tidak bisa punya anak.

7. Jadi jelas Fatwa MUI itu dari sudut pandang program usulan dari KDM, sebenarnya jelas Jakasembung. KDM ke Bogor, MUI bilang KDM ke Jakarta. Bogor dan Jakarta memang berdekatan, tapi bukan kota yg sama. Stop tambah anak, jelas berbeda dengan tak punya anak.

8. Plus sebenarnya secara ilmu kedokteran, vasektomi itu tidak membuat orang menjadi mandul, karena pasien vasektomi masih bisa punya anak dengan cara bayi tabung. Ataupun dengan cara mengembalikan sambungan sperma yg ditutup/ dipotong (bagi yg vasektominya tidak permanen). Jadi kalo ortu miskinnya tiba2 jadi miliarder dari judol, ya tinggal ke doktor minta sambung kembali (reverse), atau menjalankan program bayi tabung/ in-vitro.

9. Itu sebabnya, harusnya MUI membahas ulang fatwanya, supaya lebih presisi bunyi/ rumusan fatwanya, biar tidak keliru secara ilmu kedokteran. Apalagi vasektomi di jaman sekarang sudah banyak yg metodenya bersifat reversible.",2025-05-05T13:47:36Z,2,bansos syarat vasektomi,Dedi Mulyadi Tanggapi MUI yang Haramkan Vasektomi untuk Syarat Penerima Bansos: Program Ini Legal,1
kdntbrfFoXI,@kediricity477,Josssss pak KDM mantap pak dokter boyke,2025-05-08T10:15:47Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
MX3EsyJNIAU,@imronderik7931,"Kalo mau bantu ya bantu aja, giliran gak dibantu Teriak teriak. kocak gak tuh????
Yang dia Pikir dirinya Sendiri, yg dipikir KDM itu Warga Jabar yang di Perkampungan. Dikampung itu byk Yg memiliki anak 4-7, skrg saya tanya bantuan itu Cuma brp sih dr pemerintah buat 1 keluarga.",2025-05-04T08:22:49Z,0,vasektomi dedi mulyadi,Komentar Masyarakat Soal Pernyataan Dedi Mulyadi Usulkan Vasektomi Jadi Syarat Bansos [Newsline],1
01VzjUUJjkk,@mochamadfauzi7219,Mendadak haram haha 😅,2025-05-03T09:55:59Z,0,vasektomi dedi mulyadi,"Tanggapi Rencana KB Vasektomi Dedi Mulyadi, MUI: Haram | Kabar Petang tvOne",1
VXdCZ9bptes,@plusupchannel7016,Bantuan sosial itu tanpa syarat. Jgn guna kan kata bansos ganti saja dengan vasektomi berhadiah uang tunai. Aneh.. bahkan makna kata pun dikorup.😂😂😂,2025-05-04T11:08:52Z,6,vasektomi bansos,Jawab Dedi Mulyadi soal MUI Haramkan Vasektomi untuk Syarat Penerima Bansos,3
1-Frn0a5H1o,@RobertoMancini-n3j,"Poling nih yang betul yang mana :
1. Anak sebelum ada di dunia minta dilahirin
2. Anak gada yang minta dilahirin",2025-05-16T11:33:22Z,0,vasektomi keluarga miskin,"KANG DEDI MULYADI PENDENGAR MUSMAS?! SEPAKAT WARGA MISKIN HARUS VASEKTOMI, DILARANG BERKEMBANG BIAK!",2
VXdCZ9bptes,@koes1989,Kali ini blunder sih 😢,2025-05-13T08:10:18Z,0,vasektomi bansos,Jawab Dedi Mulyadi soal MUI Haramkan Vasektomi untuk Syarat Penerima Bansos,2
01VzjUUJjkk,@azaleaghazala,"Mengapresiasi kinerja dan kebijakan pemimpin boleh apalagi hal itu berdampak baik bagi masyarakat, tapi jangan sampai melupakan nilai2 atau aturan agama karena fanatisme berlebihan. agama adalah pegangan hidup..klo sama pemimpin saja kita sudah fanatik berlebihan dikarenakan kagum dengan kebijakan2 bagaimana  kita bisa terhindar dari fitnah Dajjal yang secara duniawi lebih luarbiasa memberikan kesejahteraan bagi kita (asal kita mau mengikutinya).",2025-05-02T14:57:06Z,2,vasektomi dedi mulyadi,"Tanggapi Rencana KB Vasektomi Dedi Mulyadi, MUI: Haram | Kabar Petang tvOne",3
EJNMlD8KSH0,@sendyrayman1577,Wkwkwkwk.... 😂,2025-04-30T06:24:08Z,0,vasektomi bansos,Dedi Mulyadi Usulkan Penerima Bansos Dengan Syarat Vasektomi,2
78rwe4E73vY,@fync7514,"realistis aja lah hidup mah, itu yg gembor2 haram emang tau keadaan semua keluarga di masyarakat ? hadeuhh.",2025-05-06T14:59:36Z,0,vasektomi bansos,"[LIVE] Dedi Mulyadi: Mau Bansos, Vasektomi Dulu? | Catatan Demokrasi tvOne",2
VXdCZ9bptes,@haririuntono5300,Molai wz moolai....,2025-05-06T11:08:39Z,0,vasektomi bansos,Jawab Dedi Mulyadi soal MUI Haramkan Vasektomi untuk Syarat Penerima Bansos,2
kdntbrfFoXI,@ong1995-i5m,Yg kurang mampu dalam finansial dan anak audah cukup bagus kasih jarak dulu,2025-05-09T03:39:11Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
1-Frn0a5H1o,@chandrakehet921,TUAN MAHA AGUNG AXISS KEMANA?,2025-05-16T11:10:06Z,20,vasektomi keluarga miskin,"KANG DEDI MULYADI PENDENGAR MUSMAS?! SEPAKAT WARGA MISKIN HARUS VASEKTOMI, DILARANG BERKEMBANG BIAK!",2
h-nZhyDpDqA,@koribulloh9388,Hidup KDM.Bapa aing.😂,2025-05-06T13:39:00Z,0,vasektomi bansos,MUI Tanggapi Polemik Vasektomi Sebagai Syarat Bansos | Kabar Utama Pagi tvOne,1
C5TqR8OfoQk,@NgajiRealita,"Inilah manfaatnya jika rapat pejabat divideokan, jadi rakyat bisa langsung memonitor. Inilah demokrasi sesungguhnya. Semua orang dilibatkan. Gak ujug2 ada putusan yang dirumuskan diam-diam seperti biasanya, yang hanya melibatkan segelintir orang.",2025-05-12T00:39:08Z,0,vasektomi bansos,Dedi Mulyadi Meluruskan Perihal Vasektomi jadi Syarat Dapat Bansos | AKIM tvOne,2
01VzjUUJjkk,@profilpejabat,"Pulau Jawa sesak,karna kawin sirih..1 suami punya 3 istri,masing""punya anak 5.
Apa yg akan terjadi,di masa depan anak""?
Agama itu di dlm negara harus patuh kepada negara.",2025-05-02T22:59:39Z,0,vasektomi dedi mulyadi,"Tanggapi Rencana KB Vasektomi Dedi Mulyadi, MUI: Haram | Kabar Petang tvOne",3
GWhlCEtiQ0Y,@Pemikirbeb4s,Adaaaah....udh mulai bw2 agama dan syariat.,2025-05-04T10:59:55Z,1,kritik vasektomi bansos,"DEDI MULYADI DISERANG Kritik! Usulan Soal Vasektomi Syarat Bansos Dikecam, Cak Imin: Tidak Boleh",2
78rwe4E73vY,@Byhalid,"Narasumbernya kurang 1,yaitu anak tertua dari keluarga susah namun adiknya banyak",2025-05-08T06:08:54Z,0,vasektomi bansos,"[LIVE] Dedi Mulyadi: Mau Bansos, Vasektomi Dulu? | Catatan Demokrasi tvOne",2
uVfeG1yLMHs,@pick-upartist8268,budaya sundawiwitan vasektoni,2025-05-04T10:11:57Z,0,vasektomi jawa barat,"[HEADLINE NEWS, 04/05] Vasektomi Dianggap Haram Oleh MUI Jabar, Ini Tanggapan Gubernur Jabar",2
kdntbrfFoXI,@Ema-gi8ly,"Woy suami-suami lu kata pake KB tuh ga sakit? Enakan lu pada, pake kndm aja ga mau!",2025-05-09T09:30:55Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
kdntbrfFoXI,@rozeng4247,"cocok nih buat kaum sange, kawin cerai kawin cerai wkwkwk
udah kayak tikus bikin anaknya,
well inget pikir'' dulu kalo pingin punya anak, lu dpet enak doang, anak lu sengsara",2025-05-16T00:19:11Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
kdntbrfFoXI,@feifeyardiana6573,Dr boyke masuk akal,2025-05-07T23:56:23Z,2,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
01VzjUUJjkk,@Kaysanarizki,"Hrsnya KDM ngajak debat dulu sma MUI,,, sprt kmrin KDM ngajak debat sma siswi yg mngkritik kebijakanya,,,,,,,",2025-05-02T11:33:25Z,1,vasektomi dedi mulyadi,"Tanggapi Rencana KB Vasektomi Dedi Mulyadi, MUI: Haram | Kabar Petang tvOne",2
01VzjUUJjkk,@mcecepsyifatri1082,Saya pendukung kdm saya stuju dengan program kdm.. tap yg satu ini mah maaf .. Alhamdulillah saya pernah ngaji pernah dengar klo kb itu d haramkan Allah jdi GK ikut dulu kdm klo ini mah,2025-05-07T13:58:43Z,0,vasektomi dedi mulyadi,"Tanggapi Rencana KB Vasektomi Dedi Mulyadi, MUI: Haram | Kabar Petang tvOne",3
1-Frn0a5H1o,@yudiwah7738,Musmas jadi penasihat bidang kebijakan sosial pasti menyla😂,2025-05-16T14:31:37Z,0,vasektomi keluarga miskin,"KANG DEDI MULYADI PENDENGAR MUSMAS?! SEPAKAT WARGA MISKIN HARUS VASEKTOMI, DILARANG BERKEMBANG BIAK!",2
kdntbrfFoXI,@kangpurbaya,"Sekarang malah banyak ibu pake kb, malah ngews sama laki2 lain😅",2025-05-08T05:56:31Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,2
kdntbrfFoXI,@wahyuarifin8931,"Sy setuju vasektomi kalo dilakukan dengan sukarela,
Jangan di sangkut pautkan dengan bansos, itu dua hal yg berbeda",2025-05-12T02:56:53Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
1-Frn0a5H1o,@Yankeshf,GUE BELI FULL VERSIONNYA!!! NO MISKINERS😂,2025-05-16T12:42:07Z,0,vasektomi keluarga miskin,"KANG DEDI MULYADI PENDENGAR MUSMAS?! SEPAKAT WARGA MISKIN HARUS VASEKTOMI, DILARANG BERKEMBANG BIAK!",2
kdntbrfFoXI,@queenbiel-x8w,"Bubarin HAM lah , benci gw",2025-05-08T17:41:29Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
kdntbrfFoXI,@arvangregorius4492,udah langsung contek aja kebijakan 1 anak di Cina jaman dlu. emg harus pake tangan besi nanganin negara SDM rendah begini,2025-05-11T12:32:12Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
01VzjUUJjkk,@sutisnasutisna2352,KDM sdh mencontohkan dia ber kB makanya masih menduda. Klu anaknya sdh banyak terserah.,2025-05-10T05:16:21Z,0,vasektomi dedi mulyadi,"Tanggapi Rencana KB Vasektomi Dedi Mulyadi, MUI: Haram | Kabar Petang tvOne",1
SCYRHwcEdM0,@zamazanutsaantasena,"Inti'nya penduduk P.jawa terpadat didunia, kemiskinan sudah pasti menjadi rumus kawan sejati - Jabar penopang wilayah ibukota negara, bansos utk kemiskinan, vasektomi utk kepadatan penduduk ( 2 in 1 ) kerja cepat, kerja cerdas dinegeri konoha 🤣",2025-05-10T05:30:50Z,0,vasektomi bansos,"[FULL] Vasektomi Untuk Bansos, Solusi Atau Kontroversi? | HOTROOM",2
kdntbrfFoXI,@Irfanazr,"Indonesia udah gak butuh Komnas HAM atau lainnya. Ham telek ngengkreg.  Giliran anak pejabat menganiaya anak miskin, gimana HAM 😂😂😂,",2025-05-08T03:53:18Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
C5TqR8OfoQk,@RidwanMadhaerin,betul2 cerdas dan jenius kang dedi.. dari duli sy baru mendapatkan gubernur sekaliber kang dedi..❤,2025-05-07T01:35:58Z,1,vasektomi bansos,Dedi Mulyadi Meluruskan Perihal Vasektomi jadi Syarat Dapat Bansos | AKIM tvOne,1
78rwe4E73vY,@tooring_adventurehk,"Dulu jaman Pak harto semua warga negara wajib KB dengan punya anak 2 saja.
Tdk Ada yg mengatakan KB haram..
Jaman now apa apa haram",2025-05-07T05:06:16Z,0,vasektomi bansos,"[LIVE] Dedi Mulyadi: Mau Bansos, Vasektomi Dulu? | Catatan Demokrasi tvOne",1
1-Frn0a5H1o,@yudha_saputra,12 anak ☠️,2025-05-16T12:19:04Z,0,vasektomi keluarga miskin,"KANG DEDI MULYADI PENDENGAR MUSMAS?! SEPAKAT WARGA MISKIN HARUS VASEKTOMI, DILARANG BERKEMBANG BIAK!",1
9hftVfkxJjY,@ujangwidiarto3728,Vasektomi itu haram,2025-05-05T09:22:11Z,0,bansos syarat vasektomi,Sederet Tokoh Kecam Dedi Mulyadi soal Usulan Vasektomi Syarat Bansos: Gak Boleh Bikin Aturan Sendiri,3
kdntbrfFoXI,@Heri333-k7l1w,"Cung Disinih siapa ajah pria yang mau di vasektomi terutama penerima bansos 
Kalau sayah engga mau",2025-05-09T10:56:19Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,3
